task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
33	8a/e711cc	270411	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866830)	COMPLETED	0	2026-04-22 08:18:57.459	2m 19s	2m 16s	190.1%	1 GB	6.1 GB	2.6 GB	4.4 MB
22	2f/c45637	270385	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866824)	COMPLETED	0	2026-04-22 08:16:56.876	4m 30s	4m 24s	190.5%	2.3 GB	6.1 GB	2.4 GB	4.4 MB
42	6d/604e62	270416	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866834)	COMPLETED	0	2026-04-22 08:19:47.124	1m 45s	1m 39s	187.0%	955.5 MB	6 GB	2.6 GB	4.4 MB
44	98/43d71c	270417	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866836)	COMPLETED	0	2026-04-22 08:20:12.501	1m 29s	1m 23s	187.3%	1.2 GB	6 GB	1.9 GB	4.4 MB
48	7f/4113c7	270418	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866837)	COMPLETED	0	2026-04-22 08:20:17.752	1m 24s	1m 21s	189.1%	861.7 MB	6 GB	2.1 GB	4.4 MB
39	a5/6f41a1	270414	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866833)	COMPLETED	0	2026-04-22 08:19:12.818	2m 34s	2m 30s	192.2%	1.2 GB	6 GB	2.6 GB	4.4 MB
34	88/77041b	270413	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866831)	COMPLETED	0	2026-04-22 08:19:12.485	2m 40s	2m 33s	193.5%	1.1 GB	6.1 GB	2.5 GB	4.4 MB
51	4f/c9e4bc	270421	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866839)	COMPLETED	0	2026-04-22 08:21:17.557	1m 24s	1m 20s	179.1%	1.1 GB	6 GB	2.1 GB	4.4 MB
54	2f/e461d6	270420	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866840)	COMPLETED	0	2026-04-22 08:21:12.536	1m 44s	1m 38s	171.6%	1.1 GB	6 GB	2.3 GB	4.4 MB
57	fb/8051fc	270424	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866842)	COMPLETED	0	2026-04-22 08:21:42.623	1m 24s	1m 17s	169.8%	1 GB	6 GB	1.8 GB	4.4 MB
55	0c/f876b6	270423	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866841)	COMPLETED	0	2026-04-22 08:21:32.677	1m 34s	1m 30s	170.6%	963.2 MB	6 GB	2.2 GB	4.4 MB
68	e2/d46a0b	270427	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866847)	COMPLETED	0	2026-04-22 08:21:52.426	1m 30s	1m 25s	169.1%	1.1 GB	6.1 GB	2.1 GB	4.4 MB
71	b8/ae6549	270426	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866849)	COMPLETED	0	2026-04-22 08:21:47.536	1m 39s	1m 36s	174.4%	1.1 GB	6.1 GB	2.7 GB	4.4 MB
61	cf/22ef36	270425	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866844)	COMPLETED	0	2026-04-22 08:21:43.054	1m 59s	1m 57s	174.1%	1003 MB	6 GB	2.4 GB	4.4 MB
64	0e/b4da83	270431	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866845)	COMPLETED	0	2026-04-22 08:23:08.243	1m 19s	1m 13s	182.2%	986.1 MB	6.1 GB	1.9 GB	4.4 MB
43	57/697fc3	270415	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866835)	COMPLETED	0	2026-04-22 08:19:13.475	5m 24s	5m 20s	177.3%	1.1 GB	6 GB	6.1 GB	4.4 MB
49	aa/60108e	270419	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866838)	COMPLETED	0	2026-04-22 08:20:52.423	3m 45s	3m 42s	172.4%	1.1 GB	6.1 GB	2.9 GB	4.4 MB
66	e8/a68c02	270430	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866846)	COMPLETED	0	2026-04-22 08:23:07.594	1m 39s	1m 33s	184.3%	1 GB	6 GB	2.4 GB	4.4 MB
72	bd/84c134	270428	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866850)	COMPLETED	0	2026-04-22 08:22:43.033	2m 9s	2m 6s	179.2%	1.3 GB	6 GB	2 GB	4.4 MB
81	89/8cdd1b	270434	NFCORE_RNASPLICE:RNASPLICE:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (SRR17866853)	COMPLETED	0	2026-04-22 08:23:42.482	1m 40s	1m 35s	188.5%	1.2 GB	6 GB	2.2 GB	4.4 MB
