Sample	0	2	4	6	8	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150	152	154	156	158	160	162	164	166	168	170	172	174	176	178	180	182	184	186	188	190	192	194	196	198	200	202	204	206	208	210	212	214	216	218	220	222	224	226	228	230	232	234	236	238	240	242	244	246	248	251	253	255	257	259	261	263	265	267	269	271	273	275	277	279	281	283	285	287	289	291	293	295	297	299	301	303	305	307	309	311	313	315	317	319	321	323	325	327	329	331	333	335	337	339	341	343	345	347	349	351	353	355	357	359	361	363	365	367	369	371	373	375	377	379	381	383	385	387	389	391	393	395	397	399	401	403	405	407	409	411	413	415	417	419	421	423	425	427	429	431	433	435	437	439	441	443	445	447	449	451	453	455	457	459	461	463	465	467	469	471	473	475	477	479	481	483	485	487	489	491	493	495	497	499	501	503	505	507	509	511	513	515	517	519	521	523	525	527	529	531	533	535	537	539	541	543	545	547	549	551	553	555	557	559	561	563	565	567	569	571	573	575	577	579	581	583	585	587	589	591	593	595	597	599	601	603	605	607	609	611	613	615	617	619	621	623	625	627	629	631	633	635	637	639	641	643	645	647	649	651	653	655	657	659	661	663	665	667	669	671	673	675	677	679	681	683	685	687	689	691	693	695	697	699	701	703	705	707	709	711	713	715	717	719	721	723	725	727	729	731	733	735	737	739	741	743	745	747	749	752	754	756	758	760	762	764	766	768	770	772	774	776	778	780	782	784	786	788	790	792	794	796	798	800	802	804	806	808	810	812	814	816	818	820	822	824	826	828	830	832	834	836	838	840	842	844	846	848	850	852	854	856	858	860	862	864	866	868	870	872	874	876	878	880	882	884	886	888	890	892	894	896	898	900	902	904	906	908	910	912	914	916	918	920	922	924	926	928	930	932	934	936	938	940	942	944	946	948	950	952	954	956	958	960	962	964	966	968	970	972	974	976	978	980	982	984	986	988	990	992	994	996	998	1000
SRR17866817	1.80499e-41	4.00382e-41	8.82461e-41	1.93258e-40	4.20532e-40	9.09249e-40	1.95338e-39	4.16977e-39	8.84419e-39	1.86391e-38	3.90313e-38	8.12122e-38	1.679e-37	3.44907e-37	7.04e-37	1.42779e-36	2.37027e-07	1.73304e-06	1.42008e-06	9.23052e-07	2.87988e-06	3.40981e-06	4.60571e-06	6.24922e-06	7.3978e-06	1.52178e-05	2.18703e-05	2.63659e-05	3.51685e-05	5.3384e-05	7.78815e-05	8.9889e-05	0.000117095	0.000155466	0.000173525	0.000217436	0.000293926	0.000387532	0.000519176	0.000641547	0.000764964	0.000930107	0.00121869	0.00154365	0.0018575	0.00220279	0.00257113	0.00308919	0.00355621	0.00415036	0.0047346	0.00514767	0.00548422	0.0060437	0.00666145	0.00710932	0.00748539	0.00770674	0.00794205	0.00834876	0.008651	0.00864154	0.0087741	0.00894488	0.00903284	0.00915759	0.00911422	0.00901944	0.00890465	0.00888604	0.00896151	0.00876969	0.00848627	0.00837261	0.00842305	0.00828381	0.00816783	0.00803824	0.00790315	0.0077279	0.00745956	0.00726362	0.00709215	0.0067959	0.0067129	0.00654034	0.00637817	0.00622317	0.00604586	0.00585396	0.0056819	0.00562668	0.0053449	0.00512358	0.0050123	0.0047728	0.0047369	0.00462867	0.0044998	0.00431987	0.00414692	0.00401905	0.00394623	0.00376021	0.0036514	0.00357161	0.00347912	0.00337084	0.00320233	0.00304648	0.00300167	0.0028745	0.00282043	0.00267869	0.00263847	0.00249877	0.00233384	0.00237453	0.00232098	0.00219358	0.0020807	0.00201948	0.00193713	0.00187314	0.00183762	0.00170331	0.00160832	0.00155856	0.00156118	0.00148683	0.00138703	0.00134341	0.00134726	0.00132594	0.00124055	0.00119699	0.00119504	0.00115558	0.00110586	0.00107178	0.00100629	0.000940084	0.000910184	0.000899485	0.000843884	0.000784739	0.000738239	0.000739933	0.000714389	0.000710439	0.000699434	0.0006779	0.000639448	0.000622256	0.000591068	0.000593513	0.000568877	0.000538971	0.000552942	0.000511444	0.000499429	0.000466641	0.000417737	0.000424283	0.000406977	0.000421195	0.000388085	0.000381859	0.000357688	0.00033755	0.000323243	0.000301126	0.000292003	0.000285927	0.000273478	0.000273235	0.000259154	0.000259699	0.000246682	0.000232472	0.000232893	0.000215026	0.000214909	0.00020256	0.000199967	0.000203888	0.000198637	0.000186238	0.00016752	0.000174	0.000158885	0.000149798	0.000153083	0.000155465	0.000128556	0.000139273	0.000137035	0.000116989	0.000112657	0.00010715	9.87998e-05	9.04475e-05	0.000100822	0.000102752	8.86926e-05	8.71555e-05	9.21536e-05	7.99054e-05	7.71985e-05	6.82851e-05	7.21641e-05	8.62956e-05	7.89116e-05	6.13387e-05	6.21707e-05	5.41948e-05	6.17627e-05	5.44092e-05	5.02574e-05	5.11475e-05	4.76173e-05	4.39013e-05	4.83524e-05	4.38551e-05	4.54108e-05	3.89075e-05	3.85814e-05	3.9775e-05	3.30868e-05	3.43066e-05	4.09207e-05	3.76001e-05	3.61629e-05	3.27051e-05	3.07117e-05	2.60754e-05	2.32722e-05	2.62955e-05	2.56216e-05	1.78392e-05	2.29347e-05	2.26248e-05	1.89354e-05	1.50505e-05	1.60289e-05	1.86588e-05	2.03122e-05	1.64384e-05	1.78184e-05	1.41495e-05	1.28063e-05	1.75075e-05	1.65626e-05	1.82759e-05	1.93044e-05	1.57781e-05	9.80484e-06	1.09891e-05	1.06156e-05	1.12061e-05	9.17293e-06	9.36028e-06	1.37469e-05	9.96951e-06	9.94234e-06	9.66224e-06	9.58128e-06	1.02714e-05	5.58714e-06	5.53024e-06	8.42108e-06	6.14803e-06	6.11318e-06	8.54921e-06	6.56694e-06	7.85315e-06	4.03204e-06	6.38546e-06	7.45893e-06	5.83336e-06	3.3285e-06	4.96653e-06	4.32648e-06	3.25786e-06	4.14058e-06	3.50874e-06	4.10472e-06	4.84642e-06	5.98441e-06	5.60092e-06	6.15289e-06	2.60172e-06	8.34199e-07	8.19928e-07	1.99625e-06	4.72725e-06	2.60885e-06	2.39372e-06	2.82957e-06	1.91906e-06	3.71261e-06	3.62712e-06	3.29856e-06	1.85624e-06	1.85731e-06	1.10488e-06	1.28157e-06	1.74792e-06	9.83979e-07	6.27114e-07	4.38116e-07	8.3883e-07	1.24257e-06	2.08696e-06	1.62359e-06	1.43493e-06	8.54894e-07	1.18706e-06	1.51821e-06	2.49999e-06	2.90699e-06	3.38484e-06	1.3966e-06	6.17079e-08	3.31955e-07	1.55899e-06	1.98655e-06	6.75599e-07	2.60306e-07	6.93085e-07	1.18194e-06	2.50676e-07	1.63221e-07	7.90622e-07	1.1389e-06	3.93507e-06	7.77029e-07	2.02958e-07	4.67487e-08	6.47832e-07	5.96778e-07	1.03115e-07	4.89388e-08	5.03371e-08	3.69642e-07	8.90826e-07	1.24775e-06	4.63205e-07	3.40102e-08	1.68661e-09	2.48733e-07	5.02088e-07	2.58373e-07	1.15367e-07	8.07283e-07	1.06878e-06	5.38712e-07	1.04759e-06	1.95799e-07	3.71292e-08	1.08905e-06	9.10179e-07	6.13675e-07	6.8377e-07	1.00668e-06	6.56709e-07	3.74014e-09	1.57802e-08	4.26918e-08	3.67585e-08	2.17491e-07	6.01189e-07	9.56115e-08	6.10049e-08	1.17673e-08	8.59922e-10	2.13262e-08	8.7654e-08	1.0584e-07	1.80107e-08	5.58321e-08	5.1445e-08	4.21279e-08	2.93527e-07	2.93514e-07	3.12367e-08	3.41631e-07	3.32007e-07	1.29676e-07	8.22453e-08	3.11715e-07	2.51464e-07	7.6323e-11	7.425e-08	1.80371e-07	5.3488e-08	3.54996e-08	2.23978e-07	2.50453e-07	1.04047e-06	1.67825e-06	1.46578e-06	1.31547e-06	1.60419e-07	7.45488e-08	4.93119e-07	5.61492e-07	1.06094e-06	1.12405e-06	8.6478e-08	3.3877e-11	2.73669e-12	7.80078e-09	2.37135e-08	5.70513e-08	4.71412e-07	6.01699e-07	1.03522e-06	1.36672e-06	1.18523e-06	1.00761e-06	1.09539e-06	4.30439e-07	3.1361e-07	1.94837e-08	1.49727e-07	7.80766e-07	1.33605e-07	2.37681e-08	4.90237e-08	1.54135e-07	4.13085e-08	6.33911e-08	5.24068e-07	1.69331e-06	1.06367e-06	8.63957e-07	6.87001e-07	4.36211e-07	6.3245e-07	8.29609e-07	8.90391e-08	4.92665e-08	6.51206e-07	6.75281e-07	3.6173e-07	1.12685e-06	6.48807e-07	3.41935e-10	2.52141e-10	1.73675e-08	3.70594e-07	4.45346e-07	2.77104e-07	4.86698e-07	4.79723e-07	1.60039e-07	2.2258e-07	9.6417e-08	1.82075e-07	7.61428e-07	1.26679e-07	1.07037e-08	1.78425e-09	3.36813e-07	1.53136e-06	2.49006e-07	6.05528e-08	1.01261e-08	5.4212e-09	3.23948e-08	1.06782e-07	3.67068e-07	6.90031e-08	6.18548e-08	1.23355e-07	1.02347e-06	9.02162e-07	1.03359e-07	1.7001e-07	1.02635e-06	8.17519e-07	1.34181e-06	3.39642e-07	8.17928e-09	1.57541e-07	5.47825e-07	4.52574e-07	5.56578e-08	1.27952e-07	8.67619e-07	3.78395e-07	7.79238e-07	2.03084e-07	2.50547e-10	3.17249e-12	1.6778e-11	2.02186e-11	1.48198e-07	8.89122e-07
SRR17866818	2.05252e-41	4.55289e-41	1.00348e-40	2.19761e-40	4.78203e-40	1.03394e-39	2.22126e-39	4.7416e-39	1.00571e-38	2.11952e-38	4.43839e-38	9.23494e-38	1.90925e-37	3.92206e-37	8.00545e-37	1.62359e-36	2.81122e-12	7.99952e-07	1.04466e-06	1.03582e-06	3.03014e-06	7.22005e-06	8.80641e-06	1.00836e-05	1.8044e-05	2.54541e-05	3.52618e-05	5.70343e-05	6.43002e-05	8.54511e-05	0.000111089	0.000146051	0.00020854	0.000271166	0.000315851	0.000406697	0.000497807	0.000636907	0.000798368	0.00105063	0.00126236	0.0015045	0.00187643	0.00230912	0.00274811	0.00322019	0.00371315	0.00412137	0.00478396	0.00556192	0.00611809	0.00656453	0.0068627	0.00724465	0.00784274	0.0082078	0.00828612	0.00842344	0.00856175	0.00905236	0.00916229	0.00896551	0.00891302	0.00889851	0.00883716	0.00877484	0.00862187	0.00851148	0.00832657	0.0081676	0.00831004	0.00814971	0.00780924	0.00756386	0.00753285	0.00741476	0.00739056	0.0070207	0.00673283	0.00657751	0.00663091	0.00651393	0.00620326	0.00588824	0.0057246	0.00565899	0.00563344	0.00551944	0.00529132	0.00503451	0.00501316	0.0049997	0.00484355	0.00458242	0.00443349	0.00433402	0.00434848	0.00415972	0.00411125	0.00401222	0.00391283	0.00380628	0.00373103	0.00355814	0.00341796	0.00336395	0.0032659	0.00319224	0.00309804	0.00299811	0.00290863	0.00283192	0.00277934	0.00277235	0.00259822	0.00248025	0.00248143	0.00243402	0.00238145	0.00227577	0.00214437	0.00205004	0.00204965	0.00199995	0.00195852	0.00178848	0.00171101	0.00167741	0.00166991	0.00159847	0.00153101	0.00147377	0.0014246	0.00140991	0.00133586	0.00128181	0.00123939	0.00119162	0.00112188	0.00110651	0.00106393	0.0010563	0.00105585	0.00102373	0.000958399	0.00089144	0.000867823	0.000880037	0.000844198	0.000802337	0.000748766	0.000751672	0.000741003	0.000710672	0.000654532	0.000638599	0.000627953	0.000600197	0.000549814	0.000543867	0.000515487	0.000507085	0.000498482	0.000467174	0.000460146	0.000432625	0.000406739	0.000396858	0.000374355	0.000375989	0.000357177	0.000326987	0.000328407	0.000323871	0.000310698	0.000292822	0.000294316	0.000264396	0.000253354	0.000253253	0.000255724	0.000237392	0.000205216	0.000189788	0.000195325	0.000188398	0.000191858	0.000169359	0.000161212	0.00016983	0.000173131	0.000160028	0.000148466	0.000132821	0.000133976	0.000136242	0.000138505	0.000124203	0.00010795	0.000109816	0.000104548	0.000109742	0.000103987	0.000107069	9.14825e-05	7.34353e-05	7.78388e-05	7.06173e-05	6.40913e-05	6.41408e-05	7.42414e-05	7.23336e-05	6.56457e-05	6.83131e-05	5.61733e-05	5.16527e-05	4.9261e-05	4.58243e-05	4.26425e-05	4.66641e-05	4.57289e-05	4.82358e-05	4.26007e-05	4.08298e-05	4.2627e-05	4.40456e-05	3.92223e-05	3.44821e-05	2.63008e-05	2.84155e-05	3.14085e-05	3.39675e-05	2.75787e-05	2.5759e-05	2.80492e-05	2.91402e-05	2.93124e-05	1.94866e-05	2.17645e-05	1.93412e-05	1.43623e-05	1.72729e-05	1.96257e-05	1.68834e-05	1.44102e-05	1.4191e-05	9.99268e-06	1.60437e-05	1.25165e-05	1.08338e-05	1.02182e-05	1.11294e-05	9.88686e-06	1.60172e-05	1.1923e-05	9.09646e-06	8.66084e-06	1.01724e-05	1.14169e-05	7.38942e-06	5.1693e-06	5.74967e-06	3.28001e-06	4.03834e-06	7.21836e-06	4.61012e-06	6.16849e-06	4.70501e-06	4.89786e-06	5.45817e-06	5.34796e-06	2.94863e-06	3.56357e-06	4.13616e-06	2.12138e-06	2.63605e-06	5.33905e-06	3.79381e-06	2.22127e-06	2.83019e-06	4.05905e-06	3.84593e-06	3.08957e-06	4.27961e-06	3.28886e-06	2.70948e-06	1.91828e-06	8.52587e-07	1.02253e-06	1.27869e-06	2.51495e-06	2.69439e-06	1.57468e-06	2.45208e-06	6.11993e-07	5.66127e-07	8.00618e-07	1.60501e-06	1.05208e-06	2.07246e-06	3.19359e-06	2.07898e-06	3.04332e-06	4.33532e-06	1.65105e-06	1.31632e-06	8.25563e-07	1.80393e-06	1.48063e-06	9.90341e-07	1.26363e-06	1.99148e-06	1.2984e-06	1.15086e-06	2.68373e-06	1.17096e-06	7.42745e-07	9.68395e-07	1.15186e-06	2.05433e-07	1.82499e-07	5.13007e-07	5.23805e-07	7.86131e-07	2.09949e-07	2.18937e-08	1.466e-07	1.40922e-06	1.10518e-06	1.06012e-06	6.95465e-07	2.96208e-07	1.3212e-06	4.60845e-07	3.94359e-07	1.36825e-06	4.41754e-07	3.33073e-07	1.52204e-07	5.3009e-07	5.17525e-07	5.71681e-07	8.00582e-07	2.96298e-07	2.04006e-07	1.6415e-07	3.03483e-07	1.79665e-06	3.00387e-07	1.08341e-09	2.85022e-07	7.85536e-07	6.17221e-07	2.40091e-07	7.51193e-07	3.35334e-07	4.97292e-08	3.92507e-08	7.33835e-09	5.98348e-08	2.4749e-08	1.74852e-11	7.43083e-11	9.31172e-08	2.16093e-07	6.21381e-07	6.27027e-07	1.43601e-07	3.45183e-07	3.74793e-07	6.51864e-07	1.09819e-07	2.92354e-09	1.99144e-09	9.97213e-08	4.17496e-07	7.91106e-08	2.89065e-07	1.2813e-06	2.1359e-07	1.02077e-07	4.14476e-07	5.44729e-07	4.46163e-07	2.31478e-06	1.26628e-06	1.83539e-07	2.23602e-07	6.82621e-07	1.4378e-06	2.04423e-07	1.79147e-07	1.12134e-06	4.13972e-07	1.55442e-07	4.13492e-07	4.23559e-07	1.01935e-06	5.99582e-07	3.84699e-07	2.99167e-07	6.45364e-08	3.16327e-07	2.56466e-07	9.76335e-07	9.33307e-07	3.16124e-07	1.14179e-06	2.11163e-07	2.02788e-08	1.00093e-07	2.37699e-07	1.1119e-06	8.19059e-07	3.14234e-07	1.17449e-06	3.00841e-07	4.469e-07	1.02951e-06	4.66996e-07	2.78173e-08	9.2601e-08	3.12498e-08	1.34037e-07	2.81559e-07	1.14641e-07	1.51333e-08	3.07321e-08	1.71831e-07	1.94783e-07	2.81505e-08	4.88023e-08	7.04291e-07	7.9143e-07	3.65429e-07	1.06938e-07	6.53888e-08	6.44584e-07	1.3848e-06	1.38729e-06	5.0427e-07	6.03963e-08	6.99778e-08	3.40515e-07	6.01996e-07	5.29428e-07	3.87642e-07	3.07489e-08	8.30075e-09	5.42518e-08	9.90778e-08	4.81912e-07	3.3601e-07	4.24417e-07	8.60003e-08	2.39049e-08	1.13754e-06	1.2276e-06	5.6861e-07	1.56969e-07	1.55241e-09	2.21359e-07	7.94436e-07	7.30469e-07	1.17567e-06	1.1152e-06	3.66095e-10	1.30826e-08	1.21502e-08	4.27081e-10	2.09036e-09	1.43985e-07	5.44979e-07	5.6348e-07	1.49276e-06	1.05942e-06	6.35408e-07	5.93742e-07	1.44291e-07	2.72268e-08	1.01818e-09	1.28194e-08	1.66153e-07	3.53983e-07	1.10791e-06	1.81541e-07	1.09668e-10	6.57348e-10	3.45587e-09	2.0109e-08	2.71499e-08	1.42518e-07	5.17648e-07	6.28383e-07	4.20891e-08	2.51305e-08	5.3637e-08	9.29482e-09	4.02039e-08	2.41223e-07
SRR17866819	1.63643e-41	3.62991e-41	8.00049e-41	1.7521e-40	3.8126e-40	8.24336e-40	1.77096e-39	3.78036e-39	8.01825e-39	1.68984e-38	3.53862e-38	7.3628e-38	1.5222e-37	3.12696e-37	6.38255e-37	1.29445e-36	1.36612e-08	6.14902e-08	4.78773e-07	1.99686e-06	4.00141e-06	3.68695e-06	5.52169e-06	5.02565e-06	7.44918e-06	1.3716e-05	2.33891e-05	2.39404e-05	2.66641e-05	3.20334e-05	4.53361e-05	8.22529e-05	0.000108812	0.000120459	0.000137741	0.000181354	0.000234487	0.0002915	0.000377556	0.000514357	0.00062411	0.000769402	0.000946895	0.00117251	0.00145561	0.00170393	0.00199891	0.0023739	0.00283872	0.00339887	0.00388808	0.0044184	0.00496187	0.00552735	0.00611193	0.00662988	0.00702789	0.00733461	0.00778615	0.00829477	0.00859158	0.0088186	0.00897288	0.00908655	0.00915217	0.00929246	0.00939696	0.00929136	0.00912372	0.00918452	0.00924438	0.00925522	0.00896923	0.00861378	0.00860947	0.00852926	0.00846625	0.00823302	0.00790431	0.00758648	0.00761971	0.00762357	0.00721718	0.00697436	0.00689718	0.00679888	0.00657187	0.00623964	0.00609968	0.00591337	0.00580666	0.00562751	0.00545909	0.00525415	0.00505502	0.00494372	0.00486699	0.00476565	0.00463215	0.00435993	0.00414337	0.00404749	0.00406609	0.00383028	0.00367468	0.00353917	0.00342649	0.00340347	0.00318968	0.00310041	0.00295134	0.00289285	0.00284892	0.0027491	0.00260074	0.00251802	0.00245627	0.00242956	0.00241901	0.00226468	0.002123	0.0020576	0.00201613	0.00197782	0.001844	0.00178811	0.00177494	0.00169871	0.00168357	0.00160203	0.00145239	0.00139007	0.00136076	0.00136144	0.00135031	0.00124207	0.00120845	0.00117304	0.00116266	0.00110727	0.00102557	0.000975389	0.000949768	0.000926392	0.000858141	0.000827425	0.000815455	0.000792178	0.000781106	0.000708267	0.000669366	0.000695417	0.000659183	0.000632509	0.000636038	0.000614895	0.000563988	0.000565557	0.000531131	0.000517879	0.00051294	0.000461759	0.000460279	0.000435531	0.00045663	0.000446831	0.00039729	0.000381578	0.00035431	0.000330659	0.000354235	0.000351153	0.000310416	0.000298163	0.000307455	0.000287653	0.000259275	0.000253895	0.000262122	0.000249836	0.000228936	0.000222758	0.000235145	0.000241258	0.000204613	0.000222647	0.000219299	0.000196249	0.000164153	0.000169863	0.000165579	0.000164839	0.000153615	0.000144726	0.000142431	0.000138504	0.000144561	0.00013393	0.00010601	0.000114125	0.000128679	0.00010715	9.94627e-05	9.5677e-05	8.99569e-05	9.41074e-05	9.10421e-05	7.83076e-05	7.23143e-05	7.39729e-05	7.00228e-05	7.95676e-05	8.49696e-05	7.80147e-05	6.7387e-05	6.57279e-05	6.24348e-05	5.58576e-05	5.59405e-05	5.71941e-05	5.43035e-05	5.02028e-05	4.38718e-05	4.04894e-05	4.3495e-05	5.01259e-05	4.50531e-05	3.45719e-05	3.71907e-05	3.31657e-05	2.78746e-05	3.64254e-05	3.54121e-05	3.1113e-05	2.82951e-05	3.1101e-05	3.3077e-05	2.8917e-05	2.79648e-05	2.57617e-05	3.216e-05	2.23992e-05	1.796e-05	2.1529e-05	2.46031e-05	2.36125e-05	1.8725e-05	1.3596e-05	1.14251e-05	1.41273e-05	1.56248e-05	1.28898e-05	1.56168e-05	1.62084e-05	1.4543e-05	8.05034e-06	1.26174e-05	1.51682e-05	1.17479e-05	1.27707e-05	1.26776e-05	1.02183e-05	1.21959e-05	1.11883e-05	8.24554e-06	9.23429e-06	7.66966e-06	7.75251e-06	7.3524e-06	7.21866e-06	6.62506e-06	6.82576e-06	4.22197e-06	3.52949e-06	6.4046e-06	4.64107e-06	4.37501e-06	7.04432e-06	5.99526e-06	5.5984e-06	5.57709e-06	4.03745e-06	6.15396e-06	4.61141e-06	5.70007e-06	7.20671e-06	3.4075e-06	2.13669e-06	3.20224e-06	2.31083e-06	5.18648e-06	5.94513e-06	3.96022e-06	5.03925e-06	3.32429e-06	1.18014e-06	2.5407e-06	4.29809e-06	3.87478e-06	5.78653e-06	5.90974e-06	3.73333e-06	4.22261e-06	3.2887e-06	3.62158e-06	7.05374e-06	9.00157e-06	7.67411e-06	7.17844e-06	3.4223e-06	2.4898e-06	2.55457e-06	3.93461e-06	3.73691e-06	3.51516e-06	5.05108e-06	3.91947e-06	2.69964e-06	1.82025e-06	1.06506e-06	1.89371e-06	3.81816e-06	2.12344e-06	1.3284e-06	1.09279e-06	2.15516e-06	1.61612e-06	1.20447e-06	1.28055e-06	1.08805e-06	1.07509e-06	1.56274e-06	2.1596e-06	2.07581e-06	2.70934e-06	1.69326e-06	8.90398e-07	2.90079e-06	2.32319e-06	1.10921e-06	1.91521e-06	2.57922e-06	3.61081e-07	3.43988e-07	9.76339e-07	6.77427e-07	1.97552e-06	1.15866e-06	1.26591e-06	1.34047e-06	2.09821e-06	1.79643e-06	1.08275e-06	1.26275e-06	7.89803e-07	1.20184e-06	7.38819e-07	4.00876e-07	1.50979e-06	1.54284e-06	9.25822e-07	5.1671e-07	5.21407e-07	1.88734e-07	7.40704e-08	1.05192e-07	4.76391e-07	8.8873e-08	4.52014e-09	2.77493e-08	1.77452e-07	2.80529e-07	6.19827e-08	4.97527e-07	3.89945e-07	3.19011e-07	3.26168e-07	2.45713e-07	1.76015e-07	2.21032e-08	8.83052e-07	2.04064e-06	1.25644e-06	1.41666e-07	1.56902e-07	9.79504e-07	3.65756e-07	3.63341e-09	5.84454e-07	1.95083e-06	5.962e-07	5.65562e-07	1.72464e-07	1.21837e-08	2.59271e-07	4.79953e-07	8.23442e-08	1.25923e-07	2.17721e-07	1.23111e-07	7.8409e-07	1.18337e-06	2.31483e-07	1.91078e-07	3.94252e-07	6.05824e-07	2.16303e-06	2.46156e-06	6.25915e-07	6.13669e-07	1.33972e-06	6.76538e-07	7.41766e-07	1.69601e-06	4.10518e-06	1.82147e-06	2.00478e-06	1.21484e-06	4.63582e-07	2.33189e-06	3.24802e-06	1.17395e-06	1.22461e-06	8.1947e-07	7.6885e-07	1.28256e-06	8.68495e-07	2.96276e-06	2.59936e-06	1.08528e-06	6.51643e-07	1.19192e-06	1.12452e-06	1.15551e-06	1.69794e-06	2.25079e-06	8.45033e-07	3.60956e-06	4.14278e-06	3.47811e-06	1.98854e-06	1.31822e-06	1.32813e-06	1.68732e-06	9.14801e-07	9.55605e-07	2.27462e-06	1.38435e-06	1.50473e-06	4.17509e-07	4.74915e-07	1.30312e-06	2.67782e-06	1.6603e-06	3.85082e-07	1.24071e-06	6.16351e-07	7.21623e-07	1.03732e-06	5.99717e-07	3.1822e-07	1.43321e-06	2.82414e-06	3.77895e-06	1.71706e-06	2.45088e-06	1.34449e-06	1.37469e-06	1.2876e-06	3.81122e-07	9.33748e-08	4.6604e-08	2.84968e-07	2.34107e-07	5.63215e-08	1.06058e-06	2.37109e-06	1.76989e-06	5.4528e-07	1.08352e-07	1.78365e-07	8.3192e-07	6.10159e-07	4.9969e-08	1.64643e-07	7.90054e-07	6.97632e-07	2.85749e-07	3.84947e-07	7.56272e-07	5.99152e-07	1.05679e-06	3.09517e-07	3.5809e-07	3.46966e-07	3.40222e-09	1.90696e-07	5.41804e-07	3.52461e-07	1.05797e-06
