"","iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_name","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC","IR","switchConsequencesGene"
"243558","isoComp_00162718","geneComp_00033369","ENST00000678304.1","FLNA","tumor_eocrc","normal_eocrc","FLNA","protein_coding","retained_intron",160.465882208353,70.3632190943885,372.691796237766,14.127223095335,254.142284721,2.40492335907023,NA,22.688076043692,8.9285352637913,68.1888906094749,2.03729945288716,49.9027696971828,2.93163792620419,NA,0.09865,0.125704761904762,0.160071428571429,0.0343666666666667,0.588566751462939,0.00494691596451174,NA,4,NA
"243565","isoComp_00162725","geneComp_00033369","ENST00000934717.1","FLNA","tumor_eocrc","normal_eocrc","FLNA","protein_coding","protein_coding",160.465882208353,70.3632190943885,372.691796237766,14.127223095335,254.142284721,2.40492335907023,NA,2.41361658548975,0.808933264525038,6.36226181865953,0.340032891850595,4.33331504781122,2.95998774895305,NA,0.0107593023255814,0.00848095238095238,0.014847619047619,0.00636666666666667,0.998788637329574,0.00494691596451174,FALSE,2,NA
"206337","isoComp_00164708","geneComp_00033562","ENST00000304195.8","FRMD3","tumor_eocrc","normal_eocrc","FRMD3","protein_coding","protein_coding",4.62709644639361,2.20512243816069,4.57429990049413,0.412649605715229,0.657617791482959,1.04931498273203,NA,3.22779439426879,1.36452129467737,3.58895025243016,0.314674145249287,0.583787918037551,1.38864690243685,NA,0.626448837209302,0.563857142857143,0.7454,0.181542857142857,0.998788637329574,0.870474756746267,FALSE,0,NA
"206339","isoComp_00164710","geneComp_00033562","ENST00000376434.5","FRMD3","tumor_eocrc","normal_eocrc","FRMD3","protein_coding","protein_coding",4.62709644639361,2.20512243816069,4.57429990049413,0.412649605715229,0.657617791482959,1.04931498273203,NA,0.0487064423170518,0.00897022615378398,0.0868503168509191,0.0049678094752716,0.0359447616952887,2.35201989073061,NA,0.0124372093023256,0.00794761904761905,0.0165380952380952,0.00859047619047619,0.999823392026522,0.870474756746267,FALSE,0,NA
"206342","isoComp_00164713","geneComp_00033562","ENST00000465485.1","FRMD3","tumor_eocrc","normal_eocrc","FRMD3","protein_coding","protein_coding_CDS_not_defined",4.62709644639361,2.20512243816069,4.57429990049413,0.412649605715229,0.657617791482959,1.04931498273203,NA,0.330933017250988,0.465983404999622,0.248936451855219,0.13812341990005,0.0810359340072574,-0.878313199981737,NA,0.0919895348837209,0.150895238095238,0.0585285714285714,-0.0923666666666667,0.870474756746267,0.870474756746267,NA,0,NA
"206343","isoComp_00164714","geneComp_00033562","ENST00000621208.4","FRMD3","tumor_eocrc","normal_eocrc","FRMD3","protein_coding","protein_coding",4.62709644639361,2.20512243816069,4.57429990049413,0.412649605715229,0.657617791482959,1.04931498273203,NA,0.950290269803196,0.311307669830618,0.540247645644845,0.125915074334592,0.22151184664062,0.776125647919832,NA,0.247568604651163,0.254347619047619,0.146866666666667,-0.107480952380952,0.999823392026522,0.870474756746267,FALSE,0,NA
"155295","isoComp_00165029","geneComp_00033597","ENST00000350221.4","FSIP1","tumor_eocrc","normal_eocrc","FSIP1","protein_coding","protein_coding",22.891241482855,6.05136468381498,52.1553488827182,2.9800399694931,11.0802123438323,3.10537725644714,NA,0.0558485636517902,0.0357295845643185,0.108902061168232,0.0170896795812279,0.0566103563484776,1.37857400644336,NA,0.0568188235294118,0.109390476190476,0.0205619047619048,-0.0888285714285714,0.999823392026522,0.981301414953138,FALSE,1,NA
"155296","isoComp_00165030","geneComp_00033597","ENST00000559547.1","FSIP1","tumor_eocrc","normal_eocrc","FSIP1","protein_coding","protein_coding",22.891241482855,6.05136468381498,52.1553488827182,2.9800399694931,11.0802123438323,3.10537725644714,NA,20.3180876080007,5.2070623618963,49.6306582646474,2.7204259532784,10.7480368768355,3.25021266282424,NA,0.502078823529412,0.383452380952381,0.670742857142857,0.287290476190476,0.998788637329574,0.981301414953138,FALSE,0,NA
"155297","isoComp_00165031","geneComp_00033597","ENST00000559692.1","FSIP1","tumor_eocrc","normal_eocrc","FSIP1","protein_coding","protein_coding_CDS_not_defined",22.891241482855,6.05136468381498,52.1553488827182,2.9800399694931,11.0802123438323,3.10537725644714,NA,0.142270624995338,0,0.162112872940399,0,0.0478403612881176,4.1052831006486,NA,0.0104788235294118,0,0.0248380952380952,0.0248380952380952,0.999823392026522,0.981301414953138,NA,0,NA
"155298","isoComp_00165032","geneComp_00033597","ENST00000560769.2","FSIP1","tumor_eocrc","normal_eocrc","FSIP1","protein_coding","nonsense_mediated_decay",22.891241482855,6.05136468381498,52.1553488827182,2.9800399694931,11.0802123438323,3.10537725644714,NA,0.826253014182872,0.165978159964779,0.957100202981692,0.0570582065554034,0.27743203147542,2.45826898553402,NA,0.102715294117647,0.146785714285714,0.0831619047619048,-0.0636238095238095,0.999823392026522,0.981301414953138,TRUE,0,NA
"155299","isoComp_00165033","geneComp_00033597","ENST00000642527.1","FSIP1","tumor_eocrc","normal_eocrc","FSIP1","protein_coding","nonsense_mediated_decay",22.891241482855,6.05136468381498,52.1553488827182,2.9800399694931,11.0802123438323,3.10537725644714,NA,0.862451193321236,0.327507190253492,0.770757186861829,0.235565450092639,0.17108792088678,1.20995570663256,NA,0.0818105882352941,0.0636809523809524,0.0514904761904762,-0.0121904761904762,0.981301414953138,0.981301414953138,NA,0,NA
"155300","isoComp_00165034","geneComp_00033597","ENST00000884360.1","FSIP1","tumor_eocrc","normal_eocrc","FSIP1","protein_coding","protein_coding",22.891241482855,6.05136468381498,52.1553488827182,2.9800399694931,11.0802123438323,3.10537725644714,NA,0.099174337266505,0.0339129999651719,0.0358107620842328,0.0229430622511923,0.0185128442700031,0.0610384658479416,NA,0.0100047058823529,0.0162571428571429,0.00686190476190476,-0.0093952380952381,0.998788637329574,0.981301414953138,FALSE,1,NA
"155301","isoComp_00165035","geneComp_00033597","ENST00000884361.1","FSIP1","tumor_eocrc","normal_eocrc","FSIP1","protein_coding","protein_coding",22.891241482855,6.05136468381498,52.1553488827182,2.9800399694931,11.0802123438323,3.10537725644714,NA,0.507337833336076,0.252729644365338,0.47895148705286,0.117495368051485,0.0869952804184662,0.896112338374212,NA,0.141435294117647,0.116985714285714,0.0849047619047619,-0.0320809523809524,0.99256419998931,0.981301414953138,FALSE,1,NA
"155302","isoComp_00165036","geneComp_00033597","ENST00000942556.1","FSIP1","tumor_eocrc","normal_eocrc","FSIP1","protein_coding","protein_coding",22.891241482855,6.05136468381498,52.1553488827182,2.9800399694931,11.0802123438323,3.10537725644714,NA,0.0798183081005296,0.028444742805581,0.0110560449815905,0.0113490812468184,0.00565433919677255,-0.868551851598805,NA,0.0946541176470588,0.163457142857143,0.0574333333333333,-0.10602380952381,0.999823392026522,0.981301414953138,FALSE,1,NA
"157410","isoComp_00166619","geneComp_00033737","ENST00000356504.5","GABRA2","tumor_eocrc","normal_eocrc","GABRA2","protein_coding","protein_coding",2.54137211191117,1.31956385746726,2.60949235470903,0.332248706788607,0.469928245532084,0.978334181449743,NA,0.218361424209382,0.0560368150025764,0.265375384854635,0.0249440308430605,0.0760087353531255,2.06005716123981,NA,0.0706164705882353,0.03346,0.097247619047619,0.063787619047619,0.998788637329574,0.998788637329574,FALSE,2,NA
"157411","isoComp_00166620","geneComp_00033737","ENST00000381620.9","GABRA2","tumor_eocrc","normal_eocrc","GABRA2","protein_coding","protein_coding",2.54137211191117,1.31956385746726,2.60949235470903,0.332248706788607,0.469928245532084,0.978334181449743,NA,0.140628898448025,0.0541791017135836,0.098851950237641,0.01526042902835,0.0277760256201014,0.762191753581858,NA,0.0596058823529412,0.03954,0.0520142857142857,0.0124742857142857,0.999823392026522,0.998788637329574,FALSE,0,NA
"157412","isoComp_00166621","geneComp_00033737","ENST00000503806.5","GABRA2","tumor_eocrc","normal_eocrc","GABRA2","protein_coding","protein_coding",2.54137211191117,1.31956385746726,2.60949235470903,0.332248706788607,0.469928245532084,0.978334181449743,NA,0.0709688021677487,0.0470992897639545,0.0160792920709228,0.0248289876990178,0.0112332502691782,-1.13056809279915,NA,0.0279811764705882,0.02097,0.00503809523809524,-0.0159319047619048,0.998788637329574,0.998788637329574,FALSE,1,NA
"157413","isoComp_00166622","geneComp_00033737","ENST00000506961.5","GABRA2","tumor_eocrc","normal_eocrc","GABRA2","protein_coding","protein_coding",2.54137211191117,1.31956385746726,2.60949235470903,0.332248706788607,0.469928245532084,0.978334181449743,NA,0.152899687916271,0.105366330360526,0.157293109247803,0.0366052029131512,0.0637003925779352,0.536155787264784,NA,0.0515564705882353,0.084905,0.0461428571428571,-0.0387621428571429,0.999566614593682,0.998788637329574,FALSE,1,NA
"157415","isoComp_00166624","geneComp_00033737","ENST00000507460.1","GABRA2","tumor_eocrc","normal_eocrc","GABRA2","protein_coding","protein_coding",2.54137211191117,1.31956385746726,2.60949235470903,0.332248706788607,0.469928245532084,0.978334181449743,NA,0.54914533343121,0.325527151788381,0.50937193008053,0.0907939628612844,0.0963987772023385,0.630338526345892,NA,0.225802352941176,0.2213,0.2215,0.000200000000000006,0.998788637329574,0.998788637329574,FALSE,1,NA
"157416","isoComp_00166625","geneComp_00033737","ENST00000509716.2","GABRA2","tumor_eocrc","normal_eocrc","GABRA2","protein_coding","protein_coding_CDS_not_defined",2.54137211191117,1.31956385746726,2.60949235470903,0.332248706788607,0.469928245532084,0.978334181449743,NA,0.0706272593847983,0.0319928333969948,0.0769950755421401,0.0150586018529199,0.0337666277832959,1.05079060291544,NA,0.0242647058823529,0.05596,0.0150619047619048,-0.0408980952380952,0.999823392026522,0.998788637329574,NA,0,NA
"157419","isoComp_00166628","geneComp_00033737","ENST00000514090.5","GABRA2","tumor_eocrc","normal_eocrc","GABRA2","protein_coding","protein_coding",2.54137211191117,1.31956385746726,2.60949235470903,0.332248706788607,0.469928245532084,0.978334181449743,NA,0.0594357221628638,0.00866923206343742,0.00973043786319536,0.00866923206343742,0.00973043786319536,0.0797603878467331,NA,0.0221623529411765,0.012045,0.0103809523809524,-0.00166404761904762,0.999823392026522,0.998788637329574,FALSE,1,NA
"157420","isoComp_00166629","geneComp_00033737","ENST00000514193.5","GABRA2","tumor_eocrc","normal_eocrc","GABRA2","protein_coding","nonsense_mediated_decay",2.54137211191117,1.31956385746726,2.60949235470903,0.332248706788607,0.469928245532084,0.978334181449743,NA,0.0543459728783441,0.0360798141860814,0.011999478996543,0.0360798141860814,0.011999478996543,-1.06666554173898,NA,0.01364,0.009795,0.00671904761904762,-0.00307595238095238,0.998788637329574,0.998788637329574,TRUE,0,NA
"157422","isoComp_00166631","geneComp_00033737","ENST00000515082.5","GABRA2","tumor_eocrc","normal_eocrc","GABRA2","protein_coding","protein_coding",2.54137211191117,1.31956385746726,2.60949235470903,0.332248706788607,0.469928245532084,0.978334181449743,NA,0.20949365488749,0.112390559021161,0.188797227571156,0.0294345590795864,0.0378619322868622,0.699805361670679,NA,0.0999611764705882,0.113525,0.071152380952381,-0.042372619047619,0.999823392026522,0.998788637329574,FALSE,0,NA
"157423","isoComp_00166632","geneComp_00033737","ENST00000540012.5","GABRA2","tumor_eocrc","normal_eocrc","GABRA2","protein_coding","protein_coding",2.54137211191117,1.31956385746726,2.60949235470903,0.332248706788607,0.469928245532084,0.978334181449743,NA,0.0494731551309794,0.0550720243242669,0.0862705389998128,0.0330416503398604,0.0296581170938534,0.565056932529443,NA,0.01714,0.02253,0.0375857142857143,0.0150557142857143,0.999823392026522,0.998788637329574,FALSE,0,NA
"157426","isoComp_00166635","geneComp_00033737","ENST00000863564.1","GABRA2","tumor_eocrc","normal_eocrc","GABRA2","protein_coding","protein_coding",2.54137211191117,1.31956385746726,2.60949235470903,0.332248706788607,0.469928245532084,0.978334181449743,NA,0.547968877318632,0.19229958994312,0.40629942290774,0.0735700265709791,0.105758175842884,1.04112816296566,NA,0.156017647058824,0.096105,0.145595238095238,0.0494902380952381,0.999823392026522,0.998788637329574,FALSE,1,NA
"157427","isoComp_00166636","geneComp_00033737","ENST00000863565.1","GABRA2","tumor_eocrc","normal_eocrc","GABRA2","protein_coding","protein_coding",2.54137211191117,1.31956385746726,2.60949235470903,0.332248706788607,0.469928245532084,0.978334181449743,NA,0.0303368105485154,0.00881557053084211,0.031033727283033,0.00881557053084211,0.0225926327740266,1.12488317097862,NA,0.0193576470588235,0.007655,0.00953809523809524,0.00188309523809524,0.999823392026522,0.998788637329574,FALSE,0,NA
"157428","isoComp_00166637","geneComp_00033737","ENST00000863566.1","GABRA2","tumor_eocrc","normal_eocrc","GABRA2","protein_coding","protein_coding",2.54137211191117,1.31956385746726,2.60949235470903,0.332248706788607,0.469928245532084,0.978334181449743,NA,0.0448686865824034,0.0463888218428617,0.0619687210733453,0.021664080695693,0.0291865820716645,0.351960820651143,NA,0.0300741176470588,0.05484,0.0318761904761905,-0.0229638095238095,0.999823392026522,0.998788637329574,FALSE,0,NA
"157430","isoComp_00166639","geneComp_00033737","ENST00000863568.1","GABRA2","tumor_eocrc","normal_eocrc","GABRA2","protein_coding","protein_coding",2.54137211191117,1.31956385746726,2.60949235470903,0.332248706788607,0.469928245532084,0.978334181449743,NA,0.0348544510207699,0.0171931815206207,0.0686812471359386,0.0101748335433785,0.0294741975163523,1.53277487298682,NA,0.0103929411764706,0.006595,0.026347619047619,0.019752619047619,0.999823392026522,0.998788637329574,FALSE,0,NA
"157431","isoComp_00166640","geneComp_00033737","ENST00000960092.1","GABRA2","tumor_eocrc","normal_eocrc","GABRA2","protein_coding","protein_coding",2.54137211191117,1.31956385746726,2.60949235470903,0.332248706788607,0.469928245532084,0.978334181449743,NA,0.0227972798553242,0.0229045851994175,0.0246501133953279,0.0106421852408886,0.0200873849808208,0.0745714385756379,NA,0.0157,0.022285,0.0075952380952381,-0.0146897619047619,0.999823392026522,0.998788637329574,FALSE,0,NA
"157432","isoComp_00166641","geneComp_00033737","ENST00000960093.1","GABRA2","tumor_eocrc","normal_eocrc","GABRA2","protein_coding","protein_coding",2.54137211191117,1.31956385746726,2.60949235470903,0.332248706788607,0.469928245532084,0.978334181449743,NA,0.189063599192691,0.10136154530813,0.427194837878722,0.0374949478044773,0.113698909894742,1.97302523068469,NA,0.116941176470588,0.13586,0.153819047619048,0.0179590476190476,0.998788637329574,0.998788637329574,FALSE,0,NA
"250731","isoComp_00171120","geneComp_00034143","ENST00000378938.1","GK","tumor_eocrc","normal_eocrc","GK","protein_coding","protein_coding",16.4181937573272,14.1621256333588,14.6968418679973,2.32595568663109,2.33191394322025,0.0534313171522772,NA,0.671739523332524,0.958745568742541,0.557952488600737,0.280185216382266,0.14378271148066,-0.770347558265508,NA,0.0418162790697674,0.0655,0.0348571428571429,-0.0306428571428571,0.92210804090617,0.474966141325795,FALSE,0,NA
"250732","isoComp_00171121","geneComp_00034143","ENST00000378941.4","GK","tumor_eocrc","normal_eocrc","GK","protein_coding","protein_coding",16.4181937573272,14.1621256333588,14.6968418679973,2.32595568663109,2.33191394322025,0.0534313171522772,NA,0.157901160753354,0.233912467378233,0.0359213498913045,0.0497335569995023,0.0201047871092414,-2.40912654533416,NA,0.0112639534883721,0.0184714285714286,0.00368095238095238,-0.0147904761904762,0.991456280948339,0.474966141325795,FALSE,0,NA
"250733","isoComp_00171122","geneComp_00034143","ENST00000378943.7","GK","tumor_eocrc","normal_eocrc","GK","protein_coding","protein_coding",16.4181937573272,14.1621256333588,14.6968418679973,2.32595568663109,2.33191394322025,0.0534313171522772,NA,1.66336295047842,0.845182286245528,0.316690392514464,0.203521203773227,0.102789524162625,-1.38830794235824,NA,0.109376744186047,0.0704476190476191,0.0168619047619048,-0.0535857142857143,0.998788637329574,0.474966141325795,FALSE,0,NA
"250734","isoComp_00171123","geneComp_00034143","ENST00000378945.7","GK","tumor_eocrc","normal_eocrc","GK","protein_coding","protein_coding",16.4181937573272,14.1621256333588,14.6968418679973,2.32595568663109,2.33191394322025,0.0534313171522772,NA,6.48028232199039,7.15094609838432,8.66674219224016,1.20575037587953,1.56571986982485,0.277003255934622,NA,0.387247674418605,0.487461904761905,0.52912380952381,0.0416619047619048,0.997495035243175,0.474966141325795,FALSE,0,NA
"250736","isoComp_00171125","geneComp_00034143","ENST00000427190.6","GK","tumor_eocrc","normal_eocrc","GK","protein_coding","protein_coding",16.4181937573272,14.1621256333588,14.6968418679973,2.32595568663109,2.33191394322025,0.0534313171522772,NA,0.678616317929248,0.532613760437264,0.59607428884922,0.0859638146571129,0.124844632056205,0.15956900702787,NA,0.0518116279069767,0.0409428571428571,0.0726619047619048,0.0317190476190476,0.999823392026522,0.474966141325795,FALSE,0,NA
"250739","isoComp_00171128","geneComp_00034143","ENST00000481024.5","GK","tumor_eocrc","normal_eocrc","GK","protein_coding","nonsense_mediated_decay",16.4181937573272,14.1621256333588,14.6968418679973,2.32595568663109,2.33191394322025,0.0534313171522772,NA,0.16698967778453,0.351555088653547,0.193528896476139,0.117365242251439,0.0441206883247458,-0.828981842471034,NA,0.0107813953488372,0.0221571428571429,0.0151142857142857,-0.00704285714285714,0.868656929486579,0.474966141325795,TRUE,0,NA
"250745","isoComp_00171134","geneComp_00034143","ENST00000896886.1","GK","tumor_eocrc","normal_eocrc","GK","protein_coding","protein_coding",16.4181937573272,14.1621256333588,14.6968418679973,2.32595568663109,2.33191394322025,0.0534313171522772,NA,2.23249067720501,0.339143124236915,0.834075252912758,0.170678227211209,0.167790890876947,1.27355306544247,NA,0.123036046511628,0.019352380952381,0.081852380952381,0.0625,0.998788637329574,0.474966141325795,FALSE,0,NA
"250747","isoComp_00171136","geneComp_00034143","ENST00000896889.1","GK","tumor_eocrc","normal_eocrc","GK","protein_coding","protein_coding",16.4181937573272,14.1621256333588,14.6968418679973,2.32595568663109,2.33191394322025,0.0534313171522772,NA,0.288154368235664,0.00869654152498762,0.0761998483934497,0.00638739986102314,0.03609511269143,2.20491390600268,NA,0.0157255813953488,0.000480952380952381,0.00641904761904762,0.00593809523809524,0.998788637329574,0.474966141325795,FALSE,0,NA
"250749","isoComp_00171138","geneComp_00034143","ENST00000896891.1","GK","tumor_eocrc","normal_eocrc","GK","protein_coding","protein_coding",16.4181937573272,14.1621256333588,14.6968418679973,2.32595568663109,2.33191394322025,0.0534313171522772,NA,0.861372713368698,1.6702401842372,0.559520174568637,0.305373878881651,0.240136385087247,-1.56084862207466,NA,0.0571627906976744,0.12597619047619,0.0363714285714286,-0.0896047619047619,0.808447257240464,0.474966141325795,FALSE,0,NA
"250750","isoComp_00171139","geneComp_00034143","ENST00000896892.1","GK","tumor_eocrc","normal_eocrc","GK","protein_coding","protein_coding",16.4181937573272,14.1621256333588,14.6968418679973,2.32595568663109,2.33191394322025,0.0534313171522772,NA,0.272167306548428,0.111905688484762,0.70570724591548,0.068650533072134,0.17048681657456,2.55360413776227,NA,0.0123418604651163,0.00468571428571429,0.0363904761904762,0.0317047619047619,0.474966141325795,0.474966141325795,FALSE,0,NA
"250757","isoComp_00171146","geneComp_00034143","ENST00000945037.1","GK","tumor_eocrc","normal_eocrc","GK","protein_coding","protein_coding",16.4181937573272,14.1621256333588,14.6968418679973,2.32595568663109,2.33191394322025,0.0534313171522772,NA,1.669918375852,0.780507279185294,1.46627513035426,0.264048645152805,0.267549258737778,0.901110966110239,NA,0.093543023255814,0.0495333333333333,0.0943571428571429,0.0448238095238095,0.990690211588536,0.474966141325795,FALSE,0,NA
"250758","isoComp_00171147","geneComp_00034143","ENST00000945038.1","GK","tumor_eocrc","normal_eocrc","GK","protein_coding","protein_coding",16.4181937573272,14.1621256333588,14.6968418679973,2.32595568663109,2.33191394322025,0.0534313171522772,NA,0.292191979660809,0.179317399807341,0.230201057363632,0.0926037620604309,0.137401010170434,0.343435489260386,NA,0.0162825581395349,0.0139571428571429,0.0154285714285714,0.00147142857142857,0.999823392026522,0.474966141325795,FALSE,0,NA
"237689","isoComp_00182232","geneComp_00035198","ENST00000341723.8","HEPACAM2","tumor_eocrc","normal_eocrc","HEPACAM2","protein_coding","protein_coding",32.3869533668509,14.4439077177577,41.660875267211,4.03351522313805,5.58793596878593,1.52757981471941,NA,8.45568185991926,2.3325247014153,9.55596202211856,0.959289751125313,1.70140520454725,2.0298458028124,NA,0.203283720930233,0.119547619047619,0.195733333333333,0.0761857142857143,0.999823392026522,0.993479520789568,FALSE,0,NA
"237690","isoComp_00182233","geneComp_00035198","ENST00000394468.7","HEPACAM2","tumor_eocrc","normal_eocrc","HEPACAM2","protein_coding","protein_coding",32.3869533668509,14.4439077177577,41.660875267211,4.03351522313805,5.58793596878593,1.52757981471941,NA,17.4698976825215,7.28496814903469,16.7416605262079,1.7150050181572,2.13357753519882,1.19933052710408,NA,0.535654651162791,0.480128571428571,0.387295238095238,-0.0928333333333333,0.993479520789568,0.993479520789568,FALSE,0,NA
"237691","isoComp_00182234","geneComp_00035198","ENST00000440868.5","HEPACAM2","tumor_eocrc","normal_eocrc","HEPACAM2","protein_coding","protein_coding",32.3869533668509,14.4439077177577,41.660875267211,4.03351522313805,5.58793596878593,1.52757981471941,NA,0.576705220373055,0.148732418093751,0.370462227937386,0.0760721993566619,0.1612947405885,1.26115642950042,NA,0.0422488372093023,0.0875095238095238,0.0534904761904762,-0.0340190476190476,0.999823392026522,0.993479520789568,FALSE,0,NA
"237692","isoComp_00182235","geneComp_00035198","ENST00000453812.2","HEPACAM2","tumor_eocrc","normal_eocrc","HEPACAM2","protein_coding","protein_coding",32.3869533668509,14.4439077177577,41.660875267211,4.03351522313805,5.58793596878593,1.52757981471941,NA,3.42429768796367,3.59993786576444,9.7067390944849,1.24684326200212,1.61734295645259,1.42849822570371,NA,0.140087209302326,0.250219047619048,0.260885714285714,0.0106666666666667,0.999823392026522,0.993479520789568,FALSE,0,NA
"237693","isoComp_00182236","geneComp_00035198","ENST00000492616.1","HEPACAM2","tumor_eocrc","normal_eocrc","HEPACAM2","protein_coding","protein_coding_CDS_not_defined",32.3869533668509,14.4439077177577,41.660875267211,4.03351522313805,5.58793596878593,1.52757981471941,NA,1.23030316984631,0.472930879118463,3.53659962954495,0.212204930741246,0.855608113699954,2.87654785668687,NA,0.0448395348837209,0.0358714285714286,0.0652,0.0293285714285714,0.996720190473974,0.993479520789568,NA,0,NA
"237694","isoComp_00182237","geneComp_00035198","ENST00000890314.1","HEPACAM2","tumor_eocrc","normal_eocrc","HEPACAM2","protein_coding","protein_coding",32.3869533668509,14.4439077177577,41.660875267211,4.03351522313805,5.58793596878593,1.52757981471941,NA,1.23006774622713,0.604813704331064,1.74945176691732,0.185857309318971,0.307689019591474,1.51690473653513,NA,0.0338895348837209,0.0267380952380952,0.0373952380952381,0.0106571428571429,0.999823392026522,0.993479520789568,FALSE,0,NA
"47140","isoComp_00184048","geneComp_00035367","ENST00000340852.9","HM13","tumor_eocrc","normal_eocrc","HM13","protein_coding","protein_coding",109.613518611275,148.604997108863,87.5643396955029,18.7408448864037,6.44645112023125,-0.762999598806684,NA,53.1819079332388,71.9618597821775,32.5641386869148,8.32518343176083,2.83454638729451,-1.14370590656199,NA,0.506068604651163,0.513657142857143,0.395561904761905,-0.118095238095238,0.982031399004734,0.273845052137699,FALSE,0,NA
"47147","isoComp_00184055","geneComp_00035367","ENST00000468559.5","HM13","tumor_eocrc","normal_eocrc","HM13","protein_coding","protein_coding_CDS_not_defined",109.613518611275,148.604997108863,87.5643396955029,18.7408448864037,6.44645112023125,-0.762999598806684,NA,24.5732463255118,38.6516508206373,23.1335860027885,8.58048901070341,2.73229390094747,-0.740290819367705,NA,0.202656976744186,0.231590476190476,0.257647619047619,0.0260571428571429,0.999823392026522,0.273845052137699,NA,0,NA
"47148","isoComp_00184056","geneComp_00035367","ENST00000469097.5","HM13","tumor_eocrc","normal_eocrc","HM13","protein_coding","protein_coding_CDS_not_defined",109.613518611275,148.604997108863,87.5643396955029,18.7408448864037,6.44645112023125,-0.762999598806684,NA,3.588585007975,6.03529331173234,0.874131361607012,1.21044285458716,0.166548614652106,-2.77347969733688,NA,0.0275674418604651,0.037652380952381,0.0110047619047619,-0.026647619047619,0.521937142996458,0.273845052137699,NA,0,NA
"47154","isoComp_00184062","geneComp_00035367","ENST00000492709.5","HM13","tumor_eocrc","normal_eocrc","HM13","protein_coding","protein_coding_CDS_not_defined",109.613518611275,148.604997108863,87.5643396955029,18.7408448864037,6.44645112023125,-0.762999598806684,NA,1.72674024207715,2.56286900662497,0.551847556119188,2.03586455572493,0.302682211735192,-2.19512735860735,NA,0.0103767441860465,0.00936190476190476,0.00684285714285714,-0.00251904761904762,0.999823392026522,0.273845052137699,NA,0,NA
"47155","isoComp_00184063","geneComp_00035367","ENST00000493364.1","HM13","tumor_eocrc","normal_eocrc","HM13","protein_coding","protein_coding_CDS_not_defined",109.613518611275,148.604997108863,87.5643396955029,18.7408448864037,6.44645112023125,-0.762999598806684,NA,14.0264640794711,13.2487249675413,22.3256556675117,2.25754530511297,3.73309322166686,0.752406561284072,NA,0.141955813953488,0.1029,0.234461904761905,0.131561904761905,0.273845052137699,0.273845052137699,NA,0,NA
"47158","isoComp_00184066","geneComp_00035367","ENST00000498035.5","HM13","tumor_eocrc","normal_eocrc","HM13","protein_coding","protein_coding",109.613518611275,148.604997108863,87.5643396955029,18.7408448864037,6.44645112023125,-0.762999598806684,NA,1.14161566204074,1.14884465163398,0.46000988976511,0.158157455362909,0.039539171042518,-1.30192416066232,NA,0.0104406976744186,0.00881904761904762,0.00578095238095238,-0.00303809523809524,0.998788637329574,0.273845052137699,FALSE,0,NA
"47167","isoComp_00184075","geneComp_00035367","ENST00000894657.1","HM13","tumor_eocrc","normal_eocrc","HM13","protein_coding","protein_coding",109.613518611275,148.604997108863,87.5643396955029,18.7408448864037,6.44645112023125,-0.762999598806684,NA,1.22511345968524,1.17038957660307,0.555686507683828,0.575733766643601,0.277101239241673,-1.06118841980021,NA,0.0100220930232558,0.0064952380952381,0.00489047619047619,-0.0016047619047619,0.999823392026522,0.273845052137699,FALSE,0,NA
"47182","isoComp_00184090","geneComp_00035367","ENST00000942314.1","HM13","tumor_eocrc","normal_eocrc","HM13","protein_coding","protein_coding",109.613518611275,148.604997108863,87.5643396955029,18.7408448864037,6.44645112023125,-0.762999598806684,NA,1.49740408273723,0.189718717700764,0.0663471401744198,0.112992455567193,0.0498211797627742,-1.38732352654539,NA,0.0148406976744186,0.00121904761904762,0.000861904761904762,-0.000357142857142857,0.999823392026522,0.273845052137699,FALSE,0,NA
"46403","isoComp_00184940","geneComp_00035538","ENST00000316099.10","HNF4A","tumor_eocrc","normal_eocrc","HNF4A","protein_coding","protein_coding",46.7495318640171,37.1316054950572,44.78817478892,5.1691058501757,5.17547684016067,0.270403774763118,NA,13.1533512057381,3.91100810866517,17.1403927848703,1.74314427039681,2.4055539587373,2.12894508746027,NA,0.243206976744186,0.103095238095238,0.35347619047619,0.250380952380952,0.338221219921487,0.338221219921487,FALSE,0,NA
"46404","isoComp_00184941","geneComp_00035538","ENST00000316673.9","HNF4A","tumor_eocrc","normal_eocrc","HNF4A","protein_coding","protein_coding",46.7495318640171,37.1316054950572,44.78817478892,5.1691058501757,5.17547684016067,0.270403774763118,NA,24.8151737876412,25.9324089177056,18.8680050217657,4.75581365780223,2.41789405577984,-0.45860613670875,NA,0.542353488372093,0.661333333333333,0.398914285714286,-0.262419047619048,0.364056128230519,0.338221219921487,FALSE,0,NA
