task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
317	30/063c18	5779779	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866829)	COMPLETED	0	2026-03-19 23:12:30.107	6m 24s	3m 1s	46.0%	18.1 GB	21.3 GB	17 GB	2.1 MB
320	12/dba974	5779794	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866832)	COMPLETED	0	2026-03-19 23:13:19.079	5m 35s	3m 3s	54.7%	18.1 GB	21.3 GB	17 GB	2.1 MB
328	0a/96dcf1	5779805	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866823)	COMPLETED	0	2026-03-19 23:14:54.102	4m 10s	3m 13s	46.4%	18.2 GB	21.4 GB	17 GB	2.1 MB
337	84/db545b	5779949	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866833)	COMPLETED	0	2026-03-19 23:17:59.086	1m 35s	37s	234.1%	18.2 GB	21.3 GB	17 GB	2.1 MB
305	06/f2b8fa	5779756	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866822)	COMPLETED	0	2026-03-19 23:10:04.152	9m 40s	5m 23s	504.6%	19.1 GB	22.6 GB	21.5 GB	27.7 MB
336	00/6131d4	5779951	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866828)	COMPLETED	0	2026-03-19 23:18:50.422	2m 24s	45s	215.2%	18.1 GB	21.3 GB	17 GB	2.1 MB
314	31/8ba228	5779930	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866842)	COMPLETED	0	2026-03-19 23:15:39.080	7m 50s	7m 37s	349.7%	19.1 GB	22.6 GB	21.6 GB	27.7 MB
324	03/067141	5779940	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866825)	COMPLETED	0	2026-03-19 23:16:34.080	7m 20s	6m 29s	517.7%	19.1 GB	22.6 GB	21.8 GB	27.8 MB
315	b3/c12333	5779938	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866836)	COMPLETED	0	2026-03-19 23:16:29.087	7m 50s	6m 56s	528.6%	19.1 GB	22.6 GB	21.7 GB	27.8 MB
308	79/b558e1	5779789	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866827)	COMPLETED	0	2026-03-19 23:12:54.435	11m 45s	8m 46s	398.9%	19.1 GB	22.7 GB	21.8 GB	27.8 MB
134	74/12a32e	5779635	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866845)	COMPLETED	0	2026-03-19 23:00:19.071	24m 55s	24m 27s	149.9%	717.4 MB	4.9 GB	41.9 GB	39.9 GB
133	79/f261b1	5779614	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866847)	COMPLETED	0	2026-03-19 22:58:09.569	27m 45s	26m 34s	149.8%	695.5 MB	4.9 GB	45.9 GB	43.8 GB
325	b1/4c8826	5779959	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866820)	COMPLETED	0	2026-03-19 23:19:44.088	6m 35s	5m 49s	544.1%	19.2 GB	22.6 GB	21.9 GB	27.8 MB
345	f0/0b7984	5779982	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR17866845)	COMPLETED	0	2026-03-19 23:25:15.732	2m 13s	1m 3s	99.2%	76.7 MB	80 MB	2.5 GB	3.3 KB
346	b7/e81c17	5779985	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR17866847)	COMPLETED	0	2026-03-19 23:25:55.109	1m 39s	1m 10s	99.0%	76.6 MB	80.2 MB	2.7 GB	3.3 KB
348	dc/196d06	5779993	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR17866847)	COMPLETED	0	2026-03-19 23:27:35.106	1m 29s	1m 16s	98.6%	10.9 MB	14.6 MB	2.7 GB	69 MB
347	0e/b72358	5779991	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR17866845)	COMPLETED	0	2026-03-19 23:27:30.098	1m 39s	1m 18s	97.8%	10.6 MB	14.3 MB	2.5 GB	69.3 MB
350	cd/16fb80	5779998	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866845)	COMPLETED	0	2026-03-19 23:29:10.094	49s	35s	218.6%	18.2 GB	21.3 GB	17 GB	2.1 MB
349	63/269b6e	5779997	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866847)	COMPLETED	0	2026-03-19 23:29:05.095	1m 24s	1m 4s	125.0%	18.1 GB	21.3 GB	17 GB	2.1 MB
330	18/f5fcce	5779970	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866826)	COMPLETED	0	2026-03-19 23:23:29.112	7m 50s	6m 22s	540.2%	19.1 GB	22.6 GB	21.9 GB	27.8 MB
338	0e/faf6b1	5779973	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866830)	COMPLETED	0	2026-03-19 23:24:39.089	7m 50s	7m 31s	578.7%	19.2 GB	22.6 GB	22.3 GB	27.8 MB
168	77/5555fe	5779783	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320655)	COMPLETED	0	2026-03-19 23:12:34.081	20m 55s	20m 47s	147.3%	676 MB	4.9 GB	32.5 GB	30.9 GB
138	fe/6e9129	5779687	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866841)	COMPLETED	0	2026-03-19 23:03:44.371	30m 15s	28m 43s	149.1%	744.7 MB	4.9 GB	48.5 GB	46.2 GB
156	51/1601d5	5779719	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866852)	COMPLETED	0	2026-03-19 23:07:09.108	26m 55s	25m 51s	150.3%	727 MB	5 GB	45.1 GB	43 GB
335	81/8c9219	5779972	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866831)	COMPLETED	0	2026-03-19 23:24:19.087	9m 50s	9m 12s	423.3%	19.1 GB	22.6 GB	22.2 GB	27.8 MB
170	4e/54f15d	5779790	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR27320660)	COMPLETED	0	2026-03-19 23:13:09.083	21m	19m 51s	148.4%	744.5 MB	4.9 GB	32 GB	30.4 GB
160	3a/6aba55	5779738	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866850)	COMPLETED	0	2026-03-19 23:08:34.077	25m 40s	24m 34s	149.9%	689.7 MB	4.9 GB	43 GB	41 GB
331	54/b33412	5779971	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866837)	COMPLETED	0	2026-03-19 23:23:54.090	10m 25s	9m 21s	426.8%	19.2 GB	22.7 GB	21.9 GB	27.8 MB
353	67/9c810f	5780025	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320655)	COMPLETED	0	2026-03-19 23:33:30.163	1m 9s	50s	99.1%	76.6 MB	80 MB	2 GB	3.3 KB
153	db/8a9194	5779726	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866839)	COMPLETED	0	2026-03-19 23:07:54.073	27m 10s	26m 50s	148.6%	728.4 MB	4.8 GB	45.1 GB	43 GB
356	8d/34ebd2	5780042	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR27320660)	COMPLETED	0	2026-03-19 23:34:09.560	2m	48s	99.2%	76.5 MB	80 MB	2 GB	3.3 KB
145	d4/5f46ea	5779700	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866840)	COMPLETED	0	2026-03-19 23:05:15.493	30m 59s	29m 31s	149.1%	718.6 MB	4.9 GB	50.5 GB	48.2 GB
359	44/0e36a8	5780052	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR17866839)	COMPLETED	0	2026-03-19 23:35:04.120	1m 25s	1m 6s	99.7%	76.4 MB	80.2 MB	2.7 GB	3.3 KB
339	f1/ed4d2c	5779988	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866824)	COMPLETED	0	2026-03-19 23:26:20.745	10m 8s	8m 37s	432.2%	19.2 GB	22.6 GB	22.1 GB	27.8 MB
355	53/81139a	5780039	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR17866852)	COMPLETED	0	2026-03-19 23:34:04.566	2m 30s	1m 10s	99.1%	76.6 MB	80.2 MB	2.6 GB	3.3 KB
358	74/22be05	5780049	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320655)	COMPLETED	0	2026-03-19 23:34:40.118	1m 54s	1m 14s	97.0%	10.1 MB	13.5 MB	2 GB	75.9 MB
357	ae/97d8fa	5780044	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR17866850)	COMPLETED	0	2026-03-19 23:34:14.548	2m 20s	1m 10s	99.3%	76.6 MB	80 MB	2.5 GB	3.3 KB
354	1a/b1f2a4	5780036	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR17866841)	COMPLETED	0	2026-03-19 23:33:59.526	2m 40s	1m 16s	99.1%	218.9 MB	222.1 MB	2.9 GB	3.3 KB
140	7f/b3513a	5779692	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866846)	COMPLETED	0	2026-03-19 23:04:19.069	32m 40s	31m 38s	145.6%	701.3 MB	4.9 GB	53.5 GB	51 GB
158	51/d578f9	5779735	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866853)	COMPLETED	0	2026-03-19 23:08:25.958	28m 58s	27m 39s	149.2%	692.9 MB	4.9 GB	48.5 GB	46.2 GB
142	e4/c0706a	5779694	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866848)	COMPLETED	0	2026-03-19 23:04:29.067	33m	32m 9s	148.9%	650.7 MB	4.9 GB	54.8 GB	52.3 GB
360	60/f6ca65	5780057	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR27320660)	COMPLETED	0	2026-03-19 23:36:10.103	1m 59s	1m 8s	98.3%	9.8 MB	13.5 MB	2 GB	74.8 MB
364	75/a9217d	5780063	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR17866850)	COMPLETED	0	2026-03-19 23:36:35.125	1m 34s	1m 13s	98.3%	10.7 MB	14.4 MB	2.5 GB	68.5 MB
363	90/3150da	5780062	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR17866852)	COMPLETED	0	2026-03-19 23:36:35.104	1m 39s	1m 16s	97.4%	11 MB	14.5 MB	2.6 GB	68.6 MB
362	92/e2f204	5780061	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR17866839)	COMPLETED	0	2026-03-19 23:36:29.120	1m 50s	1m 19s	97.5%	11 MB	14.5 MB	2.7 GB	70 MB
366	e5/8e67bf	5780067	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR17866841)	COMPLETED	0	2026-03-19 23:36:40.120	1m 39s	1m 20s	98.5%	11.3 MB	14.8 MB	2.9 GB	70.1 MB
361	d0/8e58e1	5780059	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR17866840)	COMPLETED	0	2026-03-19 23:36:14.131	2m 15s	1m 28s	97.7%	218.6 MB	222.1 MB	3 GB	3.3 KB
171	bb/2cf668	5779792	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866856)	COMPLETED	0	2026-03-19 23:13:14.079	25m 45s	24m 38s	150.3%	775.4 MB	4.9 GB	42.5 GB	40.5 GB
371	d2/b9519b	5780081	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866850)	COMPLETED	0	2026-03-19 23:38:10.104	59s	36s	214.6%	18.1 GB	21.3 GB	17 GB	2.1 MB
372	e1/8f3842	5780083	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866852)	COMPLETED	0	2026-03-19 23:38:15.105	54s	35s	225.8%	18.2 GB	21.3 GB	17 GB	2.1 MB
144	ee/2008a5	5779697	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866834)	COMPLETED	0	2026-03-19 23:04:49.080	34m 40s	34m 9s	145.7%	671.9 MB	4.9 GB	56.3 GB	53.6 GB
340	77/da9a83	5780009	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866829)	COMPLETED	0	2026-03-19 23:31:19.096	8m 15s	7m 5s	534.8%	19.2 GB	22.7 GB	22 GB	27.8 MB
368	4a/0901ce	5780077	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR17866853)	COMPLETED	0	2026-03-19 23:37:24.660	2m 19s	1m 12s	99.3%	218.9 MB	222.1 MB	2.8 GB	3.3 KB
369	9d/4a17e4	5780080	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR17866848)	COMPLETED	0	2026-03-19 23:37:30.119	2m 29s	1m 26s	99.6%	218.9 MB	222.2 MB	3.2 GB	3.3 KB
367	cf/4db14d	5780071	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR17866846)	COMPLETED	0	2026-03-19 23:36:59.639	3m 4s	1m 32s	98.7%	218.6 MB	222.1 MB	3.1 GB	3.3 KB
374	70/49135d	5780084	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866841)	COMPLETED	0	2026-03-19 23:38:20.108	1m 59s	1m 44s	74.7%	18.2 GB	21.3 GB	17 GB	2.1 MB
365	06/5b146b	5780064	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320655)	COMPLETED	0	2026-03-19 23:36:35.141	3m 54s	3m 29s	37.5%	18.2 GB	21.3 GB	17 GB	2.1 MB
370	18/f42a8c	5780082	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR27320660)	COMPLETED	0	2026-03-19 23:38:10.124	2m 19s	1m 56s	69.7%	18.2 GB	21.3 GB	17 GB	2.1 MB
373	32/818c86	5780091	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866839)	COMPLETED	0	2026-03-19 23:39:09.106	1m 30s	34s	229.5%	18.1 GB	21.3 GB	17 GB	2.1 MB
376	7f/3843e0	5780089	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR17866856)	COMPLETED	0	2026-03-19 23:39:00.124	2m 4s	1m 4s	99.2%	76.4 MB	80 MB	2.5 GB	3.3 KB
380	b2/3ac50a	5780095	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR17866853)	COMPLETED	0	2026-03-19 23:39:45.107	1m 34s	1m 17s	98.6%	11.3 MB	14.8 MB	2.8 GB	68.4 MB
375	2e/7a1858	5780085	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR17866840)	COMPLETED	0	2026-03-19 23:38:31.442	2m 53s	1m 22s	98.1%	11.4 MB	14.9 MB	3 GB	69.3 MB
379	d6/b5f910	5780093	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR17866834)	COMPLETED	0	2026-03-19 23:39:29.138	2m	1m 30s	99.5%	218.6 MB	222.3 MB	3.3 GB	3.3 KB
161	c8/2ca0b3	5779754	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866844)	COMPLETED	0	2026-03-19 23:10:04.087	31m 36s	30m 27s	150.0%	653.7 MB	4.9 GB	52.2 GB	49.7 GB
341	9e/5cb823	5780013	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866832)	COMPLETED	0	2026-03-19 23:32:30.136	9m 24s	8m	446.2%	19.2 GB	22.6 GB	22 GB	27.8 MB
388	1e/01cd0c	5780102	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866853)	COMPLETED	0	2026-03-19 23:41:20.115	49s	35s	208.1%	18.1 GB	21.3 GB	17 GB	2.1 MB
389	83/89a521	5780103	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866840)	COMPLETED	0	2026-03-19 23:41:25.111	44s	35s	214.1%	18.1 GB	21.3 GB	17 GB	2.1 MB
387	80/b7bb30	5780101	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR17866856)	COMPLETED	0	2026-03-19 23:41:05.111	1m 44s	1m 17s	97.7%	10.6 MB	14.3 MB	2.5 GB	69.5 MB
382	20/ed5009	5780098	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR17866846)	COMPLETED	0	2026-03-19 23:40:07.084	2m 52s	1m 25s	98.0%	11.4 MB	15.2 MB	3.1 GB	68.9 MB
381	79/fb1c8b	5780097	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR17866848)	COMPLETED	0	2026-03-19 23:40:02.163	3m 2s	1m 30s	97.4%	11.9 MB	15.3 MB	3.2 GB	69.8 MB
147	59/903bc9	5779701	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866849)	COMPLETED	0	2026-03-19 23:05:15.509	37m 59s	36m 25s	149.2%	677.2 MB	4.9 GB	58.7 GB	56 GB
394	e3/c679e4	5780115	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866856)	COMPLETED	0	2026-03-19 23:42:50.112	54s	34s	216.2%	18.2 GB	21.3 GB	17 GB	2.1 MB
395	53/fb7084	5780116	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866846)	COMPLETED	0	2026-03-19 23:43:00.110	44s	34s	220.2%	18.2 GB	21.3 GB	17 GB	2.1 MB
391	85/19f773	5780106	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR17866844)	COMPLETED	0	2026-03-19 23:41:39.660	2m 44s	1m 19s	99.4%	218.7 MB	222.1 MB	3.1 GB	3.3 KB
164	80/6d16d4	5779758	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (SRR17866851)	COMPLETED	0	2026-03-19 23:10:19.079	34m 5s	33m 8s	149.3%	657.5 MB	4.8 GB	55.6 GB	53 GB
390	c1/90ac2f	5780104	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR17866834)	COMPLETED	0	2026-03-19 23:41:32.102	3m 2s	1m 29s	98.0%	11.8 MB	15.4 MB	3.3 GB	69.9 MB
342	0c/9f8b2f	5780041	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866823)	COMPLETED	0	2026-03-19 23:34:09.545	10m 40s	9m 22s	466.2%	19.1 GB	22.7 GB	22.1 GB	27.8 MB
396	a8/e4b7a6	5780117	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:SALMON_QUANT (SRR17866848)	COMPLETED	0	2026-03-19 23:43:06.408	2m 8s	34s	215.0%	18.2 GB	21.3 GB	17 GB	2.1 MB
343	74/ee5d15	5780047	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866833)	COMPLETED	0	2026-03-19 23:34:19.127	11m 5s	9m 59s	482.0%	19.2 GB	22.5 GB	22.3 GB	27.9 MB
400	5c/086fa9	5780123	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FASTQ_SUBSAMPLE_FQ_SALMON:FQ_SUBSAMPLE (SRR17866844)	COMPLETED	0	2026-03-19 23:44:24.139	1m 35s	1m 22s	98.5%	11.4 MB	15.1 MB	3.1 GB	69.5 MB
401	66/f43168	5780124	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR17866851)	COMPLETED	0	2026-03-19 23:44:24.194	1m 35s	1m 26s	99.2%	218.8 MB	222.2 MB	3.3 GB	3.3 KB
351	59/1eafcd	5780094	NFCORE_RNASEQ:RNASEQ:QUANTIFY_PSEUDO_ALIGNMENT:SALMON_QUANT (SRR17866845)	COMPLETED	0	2026-03-19 23:39:34.106	6m 40s	6m 12s	526.7%	19.1 GB	22.6 GB	21.7 GB	27.8 MB
397	13/58e337	5780119	NFCORE_RNASEQ:RNASEQ:FASTQ_QC_TRIM_FILTER_SETSTRANDEDNESS:FQ_LINT_AFTER_TRIMMING (SRR17866849)	COMPLETED	0	2026-03-19 23:43:16.408	3m 3s	1m 43s	98.6%	218.8 MB	222.3 MB	3.5 GB	3.3 KB
