	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57
SRR17866817_1 - Adapter 1	1.3268629166270098	1.3327236778705605	1.8480980763151746	1.657539204412701	1.6132732756946149	1.8945346859790066	2.849352020172404	3.518648838845883	8.151969981238274	27.406015037593985	92.53731343283582	75.88235294117648	208.23529411764707	53.529411764705884	191.76470588235296	80.58823529411765	105.29411764705883	107.05882352941177	113.52941176470588	68.23529411764706	84.11764705882354	92.94117647058823	84.70588235294117	51.76470588235294	85.29411764705883	90.0	87.64705882352942	54.11764705882353	72.3529411764706	80.0	78.82352941176471	58.82352941176471	37.64705882352941	64.11764705882354	40.588235294117645	77.05882352941177	88.82352941176471	72.94117647058823	75.88235294117648	60.0	61.76470588235294	65.88235294117648	72.94117647058823	94.11764705882354	81.76470588235294	94.70588235294117	68.82352941176471	85.88235294117648	74.70588235294117	70.0	117.05882352941177	91.76470588235294	201.1764705882353	237.05882352941177	258.2352941176471	3063.529411764706	682.9411764705883
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57
SRR17866817_2 - Adapter 1	1.4666501682880433	1.424003634797251	2.04747364611346	1.441687015241961	1.6069694226476916	1.8149299243534862	2.7877792763736586	4.02533427163969	7.992495309568481	30.33834586466165	85.97014925373134	324.70588235294116	207.64705882352942	620.5882352941177	758.8235294117648	81.76470588235294	132.94117647058823	865.8823529411765	101.17647058823529	212.94117647058823	654.1176470588235	439.4117647058824	137.64705882352942	624.1176470588235	546.4705882352941	60.0	108.82352941176471	617.0588235294118	66.47058823529412	562.3529411764706	282.94117647058823	1262.3529411764707	517.0588235294118	269.4117647058824	48.23529411764706	672.9411764705883	350.5882352941177	926.4705882352941	105.29411764705883	703.5294117647059	44.11764705882353	303.5294117647059	454.11764705882354	52.94117647058824	358.2352941176471	194.7058823529412	1134.7058823529412	59.411764705882355	690.0	192.94117647058823	816.4705882352941	149.41176470588235	148.23529411764707	977.6470588235294	696.4705882352941	4010.0	707.6470588235294
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57
SRR17866818_1 - Adapter 1	1.300286463903044	1.3095052136638177	1.8213238029603518	1.6453676654448761	1.79562741816656	1.9594067135050741	3.0398126463700232	4.131792629606496	11.348314606741575	25.25	124.6	60.76923076923077	320.7692307692308	83.84615384615384	326.15384615384613	97.6923076923077	127.6923076923077	143.07692307692307	110.76923076923076	73.84615384615384	65.38461538461539	86.92307692307692	67.6923076923077	35.38461538461539	73.84615384615384	100.76923076923076	62.30769230769231	35.38461538461539	65.38461538461539	56.92307692307692	76.15384615384615	60.76923076923077	50.76923076923077	40.76923076923077	45.38461538461538	61.53846153846153	62.30769230769231	55.38461538461538	66.15384615384615	26.923076923076923	58.46153846153846	53.84615384615385	95.38461538461539	86.92307692307692	54.61538461538461	120.76923076923076	63.07692307692307	74.61538461538461	67.6923076923077	65.38461538461539	86.15384615384615	63.84615384615385	214.6153846153846	163.84615384615384	162.3076923076923	1553.076923076923	4166.153846153846
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57
SRR17866818_2 - Adapter 1	1.497133054865196	1.4669965196500303	2.0596522470985015	1.4295315520806016	1.7022916778477646	1.6549570647931304	2.879000780640125	5.165521549031856	10.87390761548065	26.6	127.6	388.46153846153845	333.07692307692304	750.0	1051.5384615384614	80.76923076923076	170.76923076923077	1090.7692307692307	119.23076923076923	256.15384615384613	853.8461538461538	516.9230769230769	156.15384615384616	762.3076923076923	594.6153846153846	94.61538461538461	123.84615384615384	886.9230769230769	78.46153846153845	685.3846153846154	371.53846153846155	1704.6153846153845	583.0769230769231	284.6153846153846	54.61538461538461	956.1538461538461	397.6923076923077	1351.5384615384614	120.0	1010.0	42.30769230769231	400.7692307692308	618.4615384615385	67.6923076923077	446.15384615384613	233.84615384615384	1375.3846153846152	46.15384615384615	743.0769230769231	223.84615384615384	1163.076923076923	224.6153846153846	260.0	1410.7692307692307	1021.5384615384615	2432.3076923076924	4493.846153846153
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57
SRR17866819_1 - Adapter 1	1.4306898448921697	1.3390183985255009	1.9294973699451585	1.6149744549937888	1.7234291641402875	2.0593977851673326	3.8023184868822453	3.8174273858921164	8.642578125	24.0234375	93.59375	62.5	205.625	43.125	161.875	63.125	101.875	90.625	81.875	80.625	88.75	83.125	50.0	53.75	70.0	64.375	56.875	40.625	73.75	56.25	50.625	61.25	65.0	56.25	48.125	73.75	70.625	66.875	52.5	40.625	42.5	58.75	65.625	75.625	51.25	56.875	114.375	78.75	73.125	396.875	98.125	59.375	171.25	152.5	139.375	923.125	371.25
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57
SRR17866819_2 - Adapter 1	1.470983485667014	1.3747958415582127	2.291520188381998	1.5053964361880119	1.694447304496383	1.892675188382806	2.830994508846858	4.4251891628020505	7.98828125	22.3828125	84.21875	264.375	239.375	414.375	588.75	85.625	121.25	568.75	123.75	200.0	449.375	295.0	119.375	403.125	275.0	80.0	121.25	398.125	71.875	326.875	164.375	820.625	301.25	175.625	49.375	566.25	189.375	631.25	85.0	459.375	40.0	153.125	328.75	40.0	209.375	123.75	551.875	60.625	486.25	148.75	571.25	111.875	111.25	570.625	471.25	2006.875	725.0
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57
SRR17866820_1 - Adapter 1	1.3062779000389646	1.312506622971838	1.8384953834054818	1.6430137171051769	1.5502776172210253	1.8441554802006557	3.034413182378657	3.4529147982062782	8.484304932735427	24.372759856630825	93.57142857142857	60.0	233.52941176470588	56.470588235294116	188.82352941176472	54.70588235294118	105.88235294117648	100.58823529411765	81.76470588235294	67.05882352941177	87.64705882352942	82.3529411764706	61.1764705882353	48.23529411764706	94.70588235294117	78.23529411764706	59.411764705882355	42.35294117647059	60.58823529411765	61.76470588235294	54.11764705882353	75.88235294117648	50.0	47.05882352941177	37.64705882352941	71.76470588235294	88.82352941176471	72.3529411764706	61.1764705882353	41.1764705882353	41.1764705882353	59.411764705882355	64.70588235294117	65.29411764705883	42.94117647058824	62.35294117647059	38.82352941176471	67.64705882352942	84.11764705882354	35.88235294117647	78.23529411764706	50.588235294117645	100.0	113.52941176470588	147.64705882352942	797.0588235294118	626.4705882352941
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57
SRR17866820_2 - Adapter 1	1.5149862186764387	1.46710813244017	2.06747286661488	1.3784889377760303	1.5649904541712645	1.6818933385645825	2.3085976908418337	3.8878923766816142	7.829596412556054	23.655913978494624	91.42857142857143	418.8235294117647	252.94117647058823	899.4117647058824	883.5294117647059	61.1764705882353	138.23529411764707	1135.2941176470588	108.82352941176471	278.8235294117647	1018.2352941176471	556.4705882352941	121.76470588235294	837.0588235294118	488.8235294117647	56.470588235294116	128.8235294117647	806.4705882352941	61.76470588235294	683.5294117647059	312.94117647058823	1640.5882352941178	706.4705882352941	354.70588235294116	66.47058823529412	1280.5882352941178	410.5882352941177	1445.8823529411766	95.29411764705883	895.2941176470589	54.70588235294118	303.5294117647059	578.2352941176471	50.0	430.0	190.58823529411765	1345.8823529411766	62.94117647058824	907.6470588235294	279.4117647058824	1346.4705882352941	189.41176470588235	154.7058823529412	1120.0	905.8823529411765	2511.176470588235	617.6470588235294
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57
SRR17866821_1 - Adapter 1	1.3553879021675408	1.3222240636635052	1.8509461395410234	1.6014877335745594	1.6643825245658512	2.0458745515816936	3.009069449621071	3.4608695652173913	7.5149105367793245	32.06349206349206	80.7936507936508	57.5	171.25	40.0	138.125	84.375	61.25	99.375	93.125	58.125	68.125	67.5	85.0	35.625	51.25	72.5	63.125	34.375	58.125	55.0	64.375	48.125	44.375	60.625	46.25	70.0	75.625	36.875	58.75	53.75	57.5	80.0	72.5	87.5	64.375	111.25	88.75	67.5	125.0	45.625	97.5	70.625	129.375	121.875	176.25	458.75	676.25
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57
SRR17866821_2 - Adapter 1	1.4666198696583106	1.3994788613325155	2.0828658283282797	1.4421251451044947	1.6792909194674908	1.843833957107139	2.563051310721829	3.4285714285714284	7.395626242544732	20.992063492063494	68.41269841269842	311.875	187.5	642.5	676.875	53.75	91.25	890.625	96.25	172.5	713.125	431.25	93.75	616.875	500.625	43.75	85.625	580.625	41.875	477.5	256.875	1392.5	540.625	327.5	43.125	946.25	340.625	1120.0	96.25	707.5	39.375	261.875	477.5	35.625	333.125	156.25	1126.875	35.0	823.125	219.375	951.25	161.875	129.375	914.375	721.875	1593.75	721.25
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57
SRR17866822_1 - Adapter 1	1.292094893277506	1.2768989710202048	1.8088923739043143	1.5381556194699015	1.6316871885464181	1.723853049745122	2.917106095760388	3.3155230596175476	8.155230596175478	25.27027027027027	84.28571428571429	61.42857142857143	181.42857142857144	53.57142857142858	205.71428571428572	92.85714285714286	79.28571428571429	125.71428571428572	101.42857142857143	71.42857142857143	74.28571428571429	76.42857142857143	66.42857142857143	41.42857142857143	58.57142857142858	81.42857142857143	59.28571428571429	33.57142857142858	65.71428571428572	53.57142857142858	68.57142857142857	42.85714285714286	35.0	47.142857142857146	38.57142857142858	65.71428571428572	70.0	74.28571428571429	56.42857142857143	35.0	37.142857142857146	42.85714285714286	72.14285714285715	81.42857142857143	53.57142857142858	95.0	31.42857142857143	75.71428571428572	72.85714285714286	39.285714285714285	57.85714285714286	41.42857142857143	122.14285714285715	107.14285714285715	180.0	862.8571428571429	857.8571428571429
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57
SRR17866822_2 - Adapter 1	1.5044627346720736	1.4997720397090348	2.0629060542682818	1.4987706619968666	1.6665348344626958	1.6897521532782562	2.7462560641214933	4.679415073115861	8.11023622047244	31.756756756756758	105.53571428571429	339.28571428571433	213.57142857142858	659.2857142857143	722.8571428571429	77.14285714285715	173.57142857142858	970.7142857142858	105.0	277.8571428571429	852.8571428571429	452.14285714285717	125.71428571428572	712.1428571428572	435.0	76.42857142857143	142.14285714285714	679.2857142857143	64.28571428571429	562.1428571428572	258.5714285714286	1537.857142857143	544.2857142857143	324.28571428571433	47.142857142857146	1082.142857142857	351.42857142857144	1180.0	165.71428571428572	797.8571428571429	59.28571428571429	268.5714285714286	444.28571428571433	69.28571428571429	355.7142857142857	187.85714285714286	1062.142857142857	66.42857142857143	881.4285714285714	274.2857142857143	1114.2857142857144	182.85714285714286	199.2857142857143	1090.0	927.8571428571429	2506.4285714285716	852.1428571428572
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59
SRR27320655_1 - Adapter 1	1.2773952130642545	1.3008424310899855	1.840138647954829	1.6483493615172713	1.8300010925379657	2.2695773416852223	4.9862648797136435	10.57942057942058	49.986684420772306	36.80851063829787	506.59574468085106	134.16666666666669	1570.0	110.0	1532.5	189.16666666666669	550.0	482.5	430.0	375.83333333333337	305.83333333333337	438.33333333333337	66.66666666666667	40.0	150.83333333333334	149.16666666666669	194.16666666666669	75.0	100.0	136.66666666666669	67.5	82.5	95.0	87.5	60.0	100.0	63.333333333333336	86.66666666666667	114.16666666666667	77.5	42.5	82.5	75.83333333333334	106.66666666666667	69.16666666666667	101.66666666666667	122.5	120.83333333333334	85.83333333333334	238.33333333333334	140.0	89.16666666666667	214.16666666666669	210.83333333333334	169.16666666666669	277.5	2505.8333333333335	1258.3333333333335	95.0
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59
SRR27320655_2 - Adapter 1	1.4610580463386695	1.4560954746022468	2.0201078553626095	1.5616228828880387	1.714035991322127	2.243564397644268	4.781486722717057	11.478521478521477	51.19840213049268	29.680851063829785	505.9574468085106	224.16666666666669	1589.1666666666667	138.33333333333334	2664.166666666667	158.33333333333334	689.1666666666667	932.5	435.0	923.3333333333334	557.5	417.5	1039.1666666666667	488.33333333333337	243.33333333333334	163.33333333333334	795.0	527.5	191.66666666666669	643.3333333333334	214.16666666666669	697.5	323.33333333333337	2166.666666666667	68.33333333333334	192.5	234.16666666666669	909.1666666666667	339.1666666666667	1206.6666666666667	44.16666666666667	675.8333333333334	160.83333333333334	62.5	201.66666666666669	735.8333333333334	132.5	82.5	157.5	1047.5	608.3333333333334	220.0	1151.6666666666667	200.0	161.66666666666669	915.0	1966.6666666666667	3374.166666666667	267.5
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59
SRR27320656_1 - Adapter 1	1.316190254756785	1.3224221317783598	1.8302599343011081	1.6267853143511146	1.8413701644987444	1.890606924183855	3.8761920884825916	6.291196388261851	26.74187725631769	36.24548736462094	243.47826086956522	102.94117647058823	737.0588235294118	80.58823529411765	629.4117647058823	137.64705882352942	287.6470588235294	214.11764705882354	237.05882352941177	159.41176470588235	151.76470588235296	245.29411764705884	70.58823529411765	51.76470588235294	122.3529411764706	111.17647058823529	138.8235294117647	70.0	75.88235294117648	90.0	83.52941176470588	123.52941176470588	122.3529411764706	94.70588235294117	65.88235294117648	79.41176470588235	90.58823529411765	80.0	123.52941176470588	100.0	52.35294117647059	103.52941176470588	78.23529411764706	76.47058823529412	68.82352941176471	87.64705882352942	125.88235294117648	133.52941176470588	87.64705882352942	85.88235294117648	106.47058823529412	72.94117647058823	125.29411764705883	104.11764705882354	178.82352941176472	149.41176470588235	1140.5882352941176	1395.2941176470588	85.29411764705883
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59
SRR27320656_2 - Adapter 1	1.4311499449156795	1.4016646370896388	2.017994671609147	1.5114794456289227	1.596279732513191	1.9883750458508507	3.622820382596919	6.038374717832957	23.574007220216608	26.209386281588447	242.17391304347825	174.7058823529412	742.9411764705883	108.23529411764706	2155.8823529411766	91.76470588235294	301.7647058823529	836.4705882352941	225.88235294117646	674.7058823529412	631.1764705882354	292.94117647058823	1188.8235294117646	481.1764705882353	190.0	101.17647058823529	951.1764705882354	610.0	108.23529411764706	798.8235294117648	202.35294117647058	830.0	401.7647058823529	2685.294117647059	56.470588235294116	202.94117647058823	237.64705882352942	1135.8823529411766	389.4117647058824	1297.0588235294117	44.11764705882353	857.0588235294118	164.11764705882354	60.0	281.1764705882353	871.7647058823529	115.88235294117648	48.82352941176471	201.76470588235296	1245.2941176470588	771.1764705882354	261.1764705882353	1401.764705882353	168.23529411764707	175.29411764705884	1161.1764705882354	2558.823529411765	2148.2352941176473	188.82352941176472
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59
SRR27320657_1 - Adapter 1	1.209811770357801	1.2789426659081238	1.7237323340003916	1.5445946774879988	1.5585207295171122	1.6239515141703684	3.1843937186336406	4.238303383519508	14.468911917098445	23.445595854922278	135.56701030927837	95.41666666666667	372.5	58.75	357.9166666666667	75.0	181.66666666666669	151.66666666666669	155.0	116.25	135.41666666666669	164.16666666666669	65.83333333333334	38.75	90.0	91.25	119.58333333333334	57.91666666666667	74.16666666666667	82.08333333333334	36.66666666666667	76.25	69.16666666666667	64.58333333333334	40.0	62.91666666666667	54.583333333333336	68.75	94.58333333333334	87.08333333333334	50.41666666666667	64.16666666666667	50.0	72.5	41.25	61.66666666666667	55.41666666666667	88.75	42.083333333333336	72.5	85.83333333333334	57.5	77.91666666666667	68.33333333333334	114.16666666666667	87.5	601.6666666666667	1374.5833333333335	213.75
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59
